Fly_Genesymbol	gut_control_1	gut_control_2	gut_control_3	gut_CG6295 RNAi-1_1	gut_CG6295 RNAi-1_2	gut_CG6295 RNAi-1_3		Rat_Genesymbol	IEC-6 cells_control_1	IEC-6 cells_control_2	IEC-6 cells_control_3	IEC-6 cells_ Liph_sh1_1	IEC-6 cells_ Liph_sh1_2	IEC-6 cells_ Liph_sh1_3	IEC-6 cells_ Liph_sh2_1	IEC-6 cells_ Liph_sh2_2	IEC-6 cells_ Liph_sh2_3
								Rad54b	1.993846406	2.213352306	2.506662741	1.464353542	2.136741198	2.217325091	1.135169551	0.913660471	0.949570831
								Rad54l	9.106247752	9.752715708	11.89811816	3.864547675	9.055294547	8.871430121	4.73034303	4.676051096	4.378160656
								Rad54l2	3.431571902	4.850033505	4.476882537	7.794294401	6.277704884	5.981804765	2.859512033	2.352599813	3.228581563
								Rad9a	15.17826591	13.19646413	16.74792161	16.50417235	16.27281832	17.29081328	10.31753886	12.01641779	10.6590106
								Rad9b	0.385288205	0.318774054	0.376918821	0.535621244	0.553806636	0.613758515	0.148290918	0.341980876	0.258324856
								Radil	0	0.007311206	0	0	0	0	0	0	0.007318847
								Radx	0.140878509	0.318221778	0.245010294	0.081602899	0.139088399	0.097247549	0.093984379	0.072488941	0.148164801
								Rae1	34.31675262	31.66351093	32.90243237	37.73187475	33.55924888	36.51839944	26.27051368	29.76337924	24.7162594
								Raet1c	0.044030255	0	0.021536906	0	0.046027877	0.042083734	0.040671603	0.040780328	0.020838383
								Raet1d	1.054531148	0.92952118	0.891742956	0.279532304	0.915531359	0.854162444	0.85852081	0.695274343	0.592131613
								Raet1e	0.161339436	0.025426026	0.105223171	0	0.084329647	0.205609103	0.024838729	0	0.050905192
								Raet1l	0	0.039661767	0	0.043733698	0	0	0.058118474	0.019424613	0.039703214
								Raf1	59.5782884	60.51818407	50.6902279	67.86351889	59.3356395	74.70790817	53.55810188	52.35479631	53.14890383
								Rag1	0	0	0	0	0	0.004404112	0	0	0.004361522
								Rag2	0	0	0	0	0.008878474	0	0	0	0.008039173
								Rai1	6.665510272	8.487720654	6.908917878	6.33045661	5.74243355	7.473958167	6.329554947	5.637841739	8.062063794
								Rai14	34.13473422	38.62620069	50.61457661	38.00808657	55.31737776	31.65965322	34.63532389	33.7458601	35.1450202
								Rai2	0	0.00965	0.0099839	0.01064073	0.03200583	0	0	0	0
								Rala	52.49311733	46.04249303	48.51673232	53.76285726	49.87271079	53.91185967	39.90910517	39.31193146	37.24547375
								Ralb	44.74116721	39.98616178	38.15522341	41.31683612	43.00952378	46.46781518	49.23698285	52.51910936	42.93011066
								Ralbp1	26.81060202	29.80691196	27.43503101	32.06105248	30.17628872	30.37310218	37.8395175	38.21488695	38.70462723
								Ralgapa1	3.353032404	5.110989294	4.825445695	7.703830299	6.402190657	5.9848659	4.425725047	3.554534842	5.712853126
								Ralgapa2	1.464377471	2.560667249	1.986406633	4.208617567	2.271757805	3.956057913	1.970333264	1.160174985	2.569672405
								Ralgapb	12.74765771	16.29317868	14.29573554	17.60861125	14.76646018	16.20944592	12.74130043	11.46313783	15.64803155
								Ralgds	6.200102103	7.154108097	4.997749717	7.204451068	5.109524181	6.009198008	8.448481092	9.333055898	9.031201295
								Ralgps1	6.31784645	8.574086282	5.857677244	1.987240581	3.363755187	4.86704887	13.84870398	11.38666675	16.31295021
								Ralgps2	4.928661255	5.634044443	5.10994586	2.820314259	2.940811868	5.598721602	3.570474949	3.355404594	3.386784496
								Raly	170.1818373	145.4841717	164.3561459	152.3095062	144.1317872	159.5144108	136.0815751	154.50447	126.5645141
								Ramac	27.51261956	22.08941748	25.99196923	29.94486885	28.52413319	30.11992995	24.78643673	26.25087982	21.36231928
								Ramp1	0.252374536	0.159090217	0.082297452	1.169489589	0.556963031	0.428830903	0.15541551	0.337633779	0.159256467
								Ramp2	10.44926196	6.615329697	8.312945224	20.00509301	8.380836691	26.63283611	3.522493303	4.338408911	3.183223987
								Ramp3	2.067871641	2.005433019	1.504246739	3.261702344	3.491960026	1.875097098	2.203999879	3.683152879	2.86072841
								Ran	335.3217916	293.8099461	372.0174333	261.9235596	335.420874	307.9336103	200.0177938	225.0984639	187.9745224
								Ranbp1	372.8229226	333.5237179	395.6151172	338.454011	403.1149508	358.3930834	217.7685964	244.6801083	195.402387
								Ranbp10	7.779220024	9.48849104	8.576615978	13.4108905	9.969423117	8.843692332	8.908131549	7.944589788	9.498406572
								Ranbp2	19.03931779	30.53646113	29.22602361	46.49914307	40.89353208	33.54587103	23.96503381	15.85658178	28.16024888
								Ranbp3	31.94888901	32.12766877	32.83122967	31.62252839	30.29454387	31.63878474	26.98827049	29.46191533	27.78687985
								Ranbp3l	1.9296738	2.199322138	0.747237011	1.832311863	4.568767139	2.640296906	0.413789349	0.388299647	0.38052699
								Ranbp6	6.020674917	6.788670164	6.600066384	7.395366465	8.821107336	6.63932799	6.078183045	5.674976761	5.85015708
								Ranbp9	22.32619993	23.29026978	23.07355915	25.09455442	25.23501934	23.5935073	22.54599107	21.45609001	22.00384863
								Rangap1	107.6073722	99.62011949	106.870356	81.56503351	97.27201465	106.2633961	77.45388836	86.18222043	77.10352567
								Rangrf	6.154439417	4.304284895	6.056375978	5.087916071	4.606349756	6.369655636	2.455640225	3.946273402	3.895139741
								Rap1a	23.62833644	20.55787707	23.66287928	25.62579063	28.70889321	28.38968047	20.79144166	20.57642832	18.80488008
								Rap1b	82.97893631	78.87611105	84.18851046	84.45474606	85.17694002	89.06479614	89.57010409	85.72085725	87.01651538
								Rap1gap	0.046274051	0.051047386	0.045268867	0.128658829	0.193493889	0.044228335	0.17097696	0.178577109	0.080301148
								Rap1gap2	0.950769885	0.90628963	0.301252432	0.778598456	0.494940872	0.908737573	0.515568706	0.36008029	0.349778008
								Rap1gds1	19.59811308	20.50835853	21.00796718	18.69292337	18.81670178	17.42466582	20.57076897	20.46375815	20.12340842
								Rap2a	7.728520423	12.52762557	7.620643496	8.121998009	7.053233195	8.852497822	7.535594788	6.533158074	9.753891014
								Rap2b	11.6756751	12.02024581	10.88831073	17.74827569	12.60463418	17.20858794	10.23067641	10.8138792	11.7745923
								Rap2c	14.6685795	15.03859535	17.40035188	25.72129552	21.47566613	19.71718605	8.096422001	6.823753777	8.26052438
								Rapgef1	8.170271621	9.236152921	9.736899318	8.161915983	9.426873877	8.103077237	10.27243877	9.578935699	11.24232815
								Rapgef2	10.54588097	13.11119328	16.94433346	9.264660375	11.90708998	9.075363707	15.6226384	12.29155603	17.24856385
								Rapgef3	1.226890713	1.181987732	1.290823833	2.148094385	2.00247801	2.052140045	1.780140717	1.554416967	2.059684336
								Rapgef4	0.275038307	0.332305644	0.448439693	0.531046769	0.979686207	0.160648411	0.992709012	0.684017072	0.978674489
								Rapgef5	0.383164054	0.289843754	0.18521546	1.0199031	0.664438349	0.719524146	0.124918618	0.066801364	0.123739009
								Rapgef6	2.822613003	3.818404895	3.952375174	3.79450918	4.096949172	3.268836243	2.348842502	1.803550333	2.777320822
								Rapgefl1	1.973437954	2.222740601	1.724737303	1.845770679	1.934035746	1.913932963	2.131188062	2.204082917	2.520365
								Raph1	14.18337073	19.40119526	16.75989285	24.72592173	18.7508105	19.80067828	15.74168268	12.47195605	18.10461945
								Rapsn	0.663505901	0.428457909	0.61742989	0.286842301	1.167292694	1.17554049	0.89691702	1.094166226	0.934401595
								Rara	50.19146734	49.69777125	46.16381379	32.85733837	40.35901751	45.23276398	42.58375605	46.68001334	46.12623734
								Rarb	0	0	0	0.003179827	0	0	0	0	0
								Rarg	17.31156459	16.11926828	13.75661337	14.20742654	9.630817628	17.62475182	15.5886142	14.99528544	15.13563345
								Rarres2	0.844736558	0.347282303	0.251509043	0.229761918	0.998243625	0.421247918	0.949929921	1.53075427	0.590996866
								Rars1	82.62418607	76.448631	88.79336004	98.09578664	94.34451022	77.78177703	77.59028881	85.08585902	73.63043087
								Rars2	2.814644361	2.439631134	3.155056136	2.983564677	2.991381867	3.687833049	2.242449721	2.161547955	1.90194062
								Rasa1	14.03543601	17.37559557	16.91969923	15.7921759	19.26045392	17.16904392	16.29572815	13.78100538	17.07196587
								Rasa2	2.004597743	3.384764129	3.213948093	5.059293509	3.426049679	3.854763367	2.770180889	1.687181058	3.772308701
								Rasa3	4.712461357	6.039236495	6.423711607	7.893845719	5.001281679	10.76875634	3.645907133	3.733197731	4.358681275
								Rasa4	3.851401204	3.711382435	4.282458052	3.587721912	1.375046653	5.582050062	1.380276529	1.520413745	1.314784001
								Rasal1	1.924716207	1.907854679	0.946001462	0.843429825	1.496879438	2.443948889	2.361941484	2.669669894	2.798764013
								Rasal2	0.515800735	1.388569419	1.172444358	1.84747779	1.249680522	1.191894798	0.68945865	0.446816983	0.743833275
								Rasal3	0.007354504	0	0	0	0.007688173	0.014058742	0.006793498	0.034058296	0.006961394
								Rasd1	0.085498069	0.06063268	0.050184507	0.022285873	0.067032792	0.081718309	0.035539303	0.007918735	0.040464028
								Rasd2	0.008679163	0	0.008490631	0.018098441	0.027218791	0	0.008017111	0	0
								Rasef	0	0	0.009079349	0.019353341	0	0.195154403	0	0	0.008784871
								Rasgef1a	0	0.007746776	0	0	0	0	0	0	0
								Rasgef1b	0.01023681	0.00967952	0	0.042693128	0.053506234	0.097842537	0.037823761	0	0
								Rasgef1c	0	0	0	0	0	0	0	0	0
								Rasgrf1	0	0	0	0	0	0	0	0	0
								Rasgrp1	0	0	0	0	0.006180422	0	0	0	0
								Rasgrp2	1.047103622	0.801509157	1.970669717	0.228747517	0.625491421	1.363011336	0.350045132	0.397162587	0.481408043
								Rasgrp3	0.213382414	0.192381464	0.878680227	0.289742057	1.872695273	0.336753086	5.20725184	4.462815271	5.598984007
								Rasgrp4	0	0	0	0	0.005241063	0.004791955	0	0	0
								Rasip1	0.157630483	0.157816712	0.18141926	0.096677326	0.038772251	0.177249226	0.059955552	0.068703804	0.052660544
								Rasl10a	0	0	0	0	0.032323479	0.177322019	0	0	0
								Rasl10b	1.833772075	1.607376847	0.733288586	1.283943636	1.595142121	0.70364004	3.832891838	4.153068621	3.902278916
								Rasl11a	1.239057967	0.956411381	1.137929841	1.133697905	1.453878043	2.416899612	1.821923885	1.96731699	1.077087191
								Rasl11b	38.57457697	35.43962359	29.05689192	27.99443163	30.58157062	24.67988557	63.32891046	63.66716455	59.4155537
								Rasl12	0.011464292	0.021680357	0.03364578	0.107577906	0.083890932	0.109574703	0.010589789	0	0.03255452
								Rasl2-9	0.126540734	0.119651886	0.123791966	0.079161669	0.132281799	0.120946531	0.16364339	0.070320364	0.143732308
								Rassf1	13.11031716	12.42460947	15.52106467	16.86653646	18.53675976	10.42103391	17.13224745	18.8107839	16.53204335
								Rassf10	0.033794683	0.042606544	0.049590872	0.064598607	0.047103899	0.075368214	0.072839212	0.062600511	0.063976602
								Rassf2	0.121098597	0.099570451	0.149372753	0.065875795	0.121088724	0.176133672	0.097270546	0.141419334	0.154495479
								Rassf3	16.57693989	17.27774542	16.28931755	20.12431411	22.19044351	24.22242684	15.19839659	14.56054986	15.04423031
								Rassf4	0	0.010852572	0	0.011966767	0	0	0	0	0
								Rassf5	3.54499414	3.575472523	5.718327487	3.006197001	4.035235	2.23626118	5.857859764	5.698408169	6.211418803
								Rassf6	0.279655022	0.515300789	0.161342195	0.059811039	0.067463718	0.054829094	0.251699118	0.212523767	0.271494359
								Rassf7	4.130046252	3.448928963	2.860166115	2.545210564	1.780380858	2.333207914	2.359796289	2.629005134	2.015097149
								Rassf8	17.65970761	33.59838	28.45096919	40.93226306	39.49538034	26.9969794	21.01234631	12.31277004	28.28941627
								Rassf9	30.75783438	30.90209376	25.58367292	36.6430571	39.15541251	32.92970884	40.73941149	38.67620032	40.30892714
								Raver1	54.94532636	55.30679129	58.05567463	49.96695857	48.39485804	48.51946595	29.4207809	32.85603919	30.64265805
								Raver2	1.173657389	1.313390134	1.43257002	0.920581061	1.294441487	1.111480026	1.193537772	1.246592084	1.294378718
								Rb1	1.900631412	2.58630958	2.015619433	3.470471114	2.29358139	3.190747019	3.589596935	3.037573819	3.764713937
								Rb1cc1	8.20507473	10.52143343	9.498079024	12.92842539	11.10798251	10.14794564	13.71773482	10.90907719	14.75837772
								Rbak	2.293007393	2.247500143	2.316147296	3.00304729	2.250878597	2.681636517	2.16114622	2.054692412	2.135150621
								Rbbp4	71.82535474	69.42913594	70.39044145	78.51033546	80.49020459	71.84841212	58.27131441	55.298125	53.02800102
								Rbbp5	14.91293411	15.38438246	15.82976479	17.5029112	16.29046097	17.62789201	15.25289835	13.64758313	14.7199027
								Rbbp6	17.18327016	21.84085264	20.59775694	25.31342958	25.36907342	21.99417589	13.55109372	12.38092423	15.14792092
								Rbbp7	205.8025564	193.1106658	193.7249137	190.2868901	214.0590578	199.4618961	153.6193937	146.2992602	146.4922084
								Rbbp8	18.31806543	17.39027189	19.06959725	12.04647151	16.67553462	13.73364079	10.05446977	10.02844728	10.02491632
								Rbbp8nl	0.066648287	0.118162443	0.032600263	0.173725009	0.078381083	0.079627315	0.01539108	0.046296671	0.031542913
								Rbbp9	3.560658225	3.024013659	2.38131888	2.61898294	1.96261603	4.343779581	3.970779413	3.66959837	3.517404342
								Rbck1	40.08995393	36.68075829	30.22171349	28.61095555	27.09965637	36.95586379	31.81038676	34.8349955	31.1931355
								Rbfa	15.10726984	11.45377203	14.37708146	15.52696903	15.17897114	16.49682391	13.41259076	14.88028864	11.33608024
								Rbfox1	0.009677601	0.012811057	0.037869522	0.006054138	0.016186667	0.003699907	0.041121186	0.032267828	0.056793968
								Rbfox2	25.49897615	29.76537135	26.13049705	31.66713539	29.49397915	33.01416799	21.45141333	18.99116291	23.63072609
								Rbfox3	0.006541419	0.006185306	0	0	0.006838199	0.006252232	0	0	0
								Rbis	46.50932593	34.47406284	35.2600545	39.67557354	40.50410842	43.95633958	51.76516846	49.84923494	39.16829431
								Rbks	0.685294401	0.613702101	0.6101069	1.130368148	0.625416115	1.368912037	0.817231857	0.852999169	0.507948752
								Rbl1	8.502602451	11.25329995	12.60542407	10.00593644	12.70313366	12.68959122	5.3018864	4.66499806	6.300796113
								Rbl2	2.950903333	3.659998403	2.679148287	3.115778211	2.706255998	3.842810261	3.998362534	3.319031784	3.951413542
								Rbm10	28.95524366	27.77054099	29.82361251	28.93191378	26.49471955	29.48231689	19.20327048	20.11351619	18.16090291
								Rbm11	0	0	0	0	0.036076854	0	0.010626194	0.010654601	0.010888811
								Rbm12	4.516325002	6.04888538	6.61002566	7.545903762	7.756742618	5.891739303	4.144586007	3.202756682	4.252596641
								Rbm12b	0.398671484	0.362356743	0.396058072	0.328669178	0.478142031	0.608493229	0.391098465	0.374969782	0.441718118
								Rbm14	5.177473694	5.387742193	5.791108889	4.798949429	5.083561011	5.099983243	2.646279234	2.682695388	2.816634126
								Rbm15	4.690405419	5.664123462	5.632181614	9.090376859	6.922172969	6.616159359	2.695851607	2.799596096	2.704441973
								Rbm15b	10.15969287	11.45449563	10.66068533	10.9167355	10.05915822	9.116780066	6.880125066	5.304246639	7.607558943
								Rbm17	61.31713402	51.8485463	62.31018578	61.19586841	61.65434183	58.91531536	48.7190339	51.94857714	42.77835828
								Rbm18	13.49890683	14.13489549	15.24373865	24.4270751	17.43540466	19.60938594	15.33891983	15.78614422	15.32592245
								Rbm19	7.409252987	9.078355961	10.9807508	11.3415272	8.91801686	5.903767374	6.891788626	6.438595269	7.062113122
								Rbm20	0.044392943	0.051852955	0.017882374	0.046285747	0.038217546	0.074877155	0.014472926	0.038697643	0.034604761
								Rbm22	36.11872461	36.28485773	38.82586105	51.87796513	47.28029164	40.53020944	14.71343189	13.61793657	14.62323683
								Rbm25	31.22597742	34.34341641	33.61478818	43.2159161	40.53080479	38.7337801	25.74550126	21.76007371	25.04257019
								Rbm25l1	6.429503825	8.620772469	8.394906867	11.31690074	10.19924934	9.226155373	5.507997019	4.610271683	6.404851851
								Rbm26	7.561438841	9.42538353	9.068237373	10.26640577	11.01153443	10.18767966	5.694311447	4.858728871	6.794373884
								Rbm27	11.22488055	17.07857019	16.28522877	21.36417346	21.62638588	16.86022509	9.061563259	6.634766869	10.98549457
								Rbm28	9.881256707	10.33253677	11.29290219	15.06909456	13.47562209	12.01954712	8.730372893	8.249327713	7.57606849
								Rbm3	304.8762622	278.1515968	305.0785344	213.8634927	269.1468495	211.4989817	286.3852754	287.5831404	251.3304771
								Rbm33	10.85110336	14.41417242	14.01081311	19.2958322	19.06188318	15.47598687	7.873185155	6.51229671	9.561906622
								Rbm34	8.919979357	8.54314466	10.97682273	14.02132741	14.21110716	11.25424269	9.736781686	9.733754581	8.304616504
								Rbm38	9.702813367	9.521272817	10.19658275	15.44099985	11.58029377	14.53030589	10.28107383	11.75175582	10.22530384
								Rbm39	93.5970235	94.14873572	89.75175689	107.2555272	98.72262203	110.0535623	93.92112496	87.73366501	89.84361568
								Rbm41	2.478229267	3.471577847	3.422676967	4.379673514	4.447590125	3.731042197	2.553517504	1.940260462	2.846602289
								Rbm42	47.2873809	36.74083686	34.09205397	41.325791	29.30332534	38.38614253	35.23899315	44.38480833	33.74146928
								Rbm43	6.845430332	6.306410557	5.053841516	4.135633177	4.096309985	6.160629619	7.800653562	7.48079711	8.568725299
								Rbm44	0	0.013586426	0	0.022471943	0	0.006866716	0	0.006654042	0.006800312
								Rbm45	16.46424478	15.439804	16.28887826	13.38684081	14.57287126	16.80490146	14.50425297	15.02936288	14.07708939
								Rbm46	0.010675893	0	0	0	0	0	0	0	0.010105249
								Rbm47	3.6627597	5.237832631	4.167604973	5.857371382	3.17921586	5.640552662	2.090215607	1.369258144	2.633076424
								Rbm48	3.279440278	3.058235268	3.208202972	3.246735594	4.010081111	3.278243036	3.557322837	3.594698338	2.705450777
								Rbm4b	5.300939594	4.411507237	4.286047649	6.363848051	4.579991039	4.155564318	4.587648387	3.933931758	4.71685646
								Rbm5	33.17703258	33.58603205	30.76977983	37.82544464	34.25109471	34.2490364	34.1436935	34.67808988	36.22118451
								Rbm6	19.06234107	19.61248801	20.01276824	24.41882135	22.37909339	21.2573282	14.89041729	15.34155946	14.57530602
								Rbm7	17.53325856	18.5777785	18.89859456	23.53409764	22.00771012	18.80299133	15.15507004	14.50380913	15.60151063
								Rbm8a	73.95770857	60.03135879	68.81171658	55.84705231	65.01570521	68.33121843	49.60810918	55.80620958	41.78462171
								Rbms1	16.01737057	17.11356193	17.917331	16.7554444	21.13109364	15.52980485	16.32750941	13.73093503	17.3726055
